DATE,TEMP,TEMP_ATTRIBUTES,DEWP,DEWP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,STP,STP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES,MXSPD,GUST,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNDP,FRSHTT,YEAR,Month,Season
1973-06-18,61.9,24,51.7,24,1017.6,24,16.6,24,13.6,24,9.2,24,15.0,,71.6, ,57.2, ,0.04,G,,10000,1973,6,Summer
1973-06-19,64.9,24,58.6,24,1021.0,24,20.0,24,9.7,24,8.4,24,14.0,,72.0,*,60.8, ,0.01,G,,110000,1973,6,Summer
1973-06-20,67.9,22,63.1,22,1022.2,22,21.2,22,8.5,22,8.4,22,10.9,,75.9,*,62.6, ,0.0,I,,100000,1973,6,Summer
1973-06-21,70.9,23,66.6,23,1020.2,23,19.2,23,3.1,23,6.8,23,11.8,,77.0, ,62.6, ,, ,,110000,1973,6,Summer
1973-06-22,70.9,24,67.6,24,1016.5,24,15.5,24,2.3,24,4.3,24,14.0,,77.0, ,66.2, ,1.22,G,,110010,1973,6,Summer
1973-06-23,70.7,22,64.7,22,1017.1,22,16.1,22,3.4,22,6.0,22,12.0,,75.9,*,66.2, ,2.44,G,,0,1973,6,Summer
1973-06-24,68.0,21,62.1,21,1017.2,21,16.2,21,4.1,21,6.6,21,11.1,,75.9,*,63.9,*,0.0,G,,100000,1973,6,Summer
1973-06-25,69.0,22,62.3,22,1016.9,22,15.9,22,5.1,22,6.5,22,9.9,,75.9,*,64.4, ,0.0,I,,0,1973,6,Summer
1973-06-26,68.8,24,62.6,24,1018.1,24,17.1,24,3.8,24,7.2,24,10.9,,78.1,*,63.9,*,0.0,I,,100000,1973,6,Summer
1973-06-27,68.6,23,65.8,23,1016.6,23,15.6,23,3.7,23,8.3,23,12.8,,78.8, ,64.4, ,0.12,G,,110000,1973,6,Summer
1973-06-28,72.2,24,68.0,24,1012.2,24,11.2,24,6.5,24,9.6,24,18.1,,79.9,*,66.2, ,0.16,G,,110000,1973,6,Summer
1973-06-29,73.8,24,69.3,24,1009.8,24,8.8,24,4.5,24,12.6,24,30.9,,80.6, ,66.2, ,0.08,G,,110010,1973,6,Summer
1973-06-30,74.4,23,68.7,23,1011.0,23,10.0,23,4.2,23,9.0,23,14.0,,81.9,*,69.8, ,0.91,G,,110010,1973,6,Summer
1973-07-01,75.3,23,66.8,23,1016.1,23,15.2,23,2.8,23,6.2,23,12.8,,83.8,*,69.8, ,0.39,G,,100000,1973,7,Summer
1973-07-02,75.4,23,65.4,23,1020.2,23,19.2,23,4.5,23,8.0,23,18.8,,84.2, ,68.0, ,0.0,G,,100000,1973,7,Summer
1973-07-03,75.7,24,67.8,24,1019.3,24,18.3,24,7.0,24,9.4,24,15.0,,84.2, ,68.0, ,0.0,I,,0,1973,7,Summer
1973-07-04,76.8,24,70.9,24,1012.4,24,11.4,24,5.3,24,9.8,24,16.9,,82.9,*,71.6, ,0.01,G,,110000,1973,7,Summer
1973-07-05,76.2,23,68.8,23,1007.6,23,6.6,23,5.9,23,6.5,23,14.0,,84.2, ,69.8, ,1.46,G,,100010,1973,7,Summer
1973-07-06,75.9,24,58.8,24,1012.2,24,11.2,24,14.3,24,8.2,24,12.0,,82.0,*,68.9,*,0.0,G,,0,1973,7,Summer
1973-07-07,79.1,23,60.8,23,1016.5,23,15.5,23,11.5,23,6.2,23,12.0,,88.0,*,69.8, ,0.0,I,,0,1973,7,Summer
1973-07-08,84.3,23,67.1,23,1016.2,23,15.2,23,5.6,23,7.8,23,11.1,,91.9,*,69.8, ,0.0,I,,0,1973,7,Summer
1973-07-09,85.3,24,67.7,24,1013.8,24,12.9,24,3.7,24,7.4,24,14.0,,91.9,*,77.0, ,0.0,I,,0,1973,7,Summer
1973-07-10,82.9,24,66.6,24,1010.2,24,9.3,24,5.1,24,7.7,24,12.8,,91.4, ,75.2, ,0.0,I,,0,1973,7,Summer
1973-07-11,77.6,24,65.5,24,1006.4,24,5.4,24,5.5,24,8.2,24,15.0,,89.6, ,70.0,*,0.08,G,,10010,1973,7,Summer
1973-07-12,66.9,23,49.9,23,1010.5,23,9.5,23,13.8,23,12.0,23,17.9,,82.4, ,59.9,*,0.12,G,,0,1973,7,Summer
1973-07-13,70.6,24,52.2,24,1013.4,24,12.4,24,11.5,24,10.3,24,18.1,,79.9,*,60.8, ,0.02,G,,10000,1973,7,Summer
1973-07-14,82.0,24,64.7,24,1009.7,24,8.7,24,8.1,24,12.4,24,19.8,,91.0,*,64.4, ,0.0,I,,0,1973,7,Summer
1973-07-15,73.1,24,64.8,24,1011.1,24,10.1,24,5.7,24,10.7,24,15.0,,91.4, ,65.8,*,1.69,G,,110010,1973,7,Summer
1973-07-16,70.7,24,61.0,24,1015.3,24,14.3,24,10.9,24,6.0,24,12.0,,81.0,*,62.6, ,0.04,G,,0,1973,7,Summer
1973-07-17,73.5,24,59.9,24,1019.6,24,18.6,24,10.8,24,6.5,24,12.0,,80.6, ,62.6, ,0.0,G,,0,1973,7,Summer
1973-07-18,75.7,24,58.7,24,1021.8,24,20.8,24,12.2,24,5.9,24,11.8,,86.0, ,68.0,*,0.0,I,,0,1973,7,Summer
1973-07-19,77.0,22,60.1,22,1020.5,22,19.5,22,7.2,22,8.0,22,15.9,23.9,86.0,*,66.2, ,0.0,I,,0,1973,7,Summer
1973-07-20,78.8,22,65.7,22,1017.1,22,16.0,22,6.2,22,10.5,22,15.0,,87.8, ,69.8, ,, ,,10000,1973,7,Summer
1973-07-21,72.2,24,68.4,24,1011.9,24,10.9,24,3.8,24,8.8,24,13.0,,87.8, ,66.9,*,1.14,G,,110010,1973,7,Summer
1973-07-22,72.7,24,64.7,24,1016.5,24,15.5,24,5.2,24,6.6,24,10.1,,81.0,*,66.2, ,0.12,G,,110000,1973,7,Summer
1973-07-23,74.6,21,60.2,21,1024.1,21,23.1,21,10.4,21,7.6,21,12.8,,82.0,*,68.9,*,0.0,G,,0,1973,7,Summer
1973-07-24,75.5,24,58.3,24,1026.4,24,25.5,24,12.2,24,6.2,24,10.1,,84.9,*,66.2, ,0.0,I,,0,1973,7,Summer
1973-07-25,78.0,23,59.4,23,1020.8,23,19.7,23,9.4,23,9.2,23,15.9,,86.0, ,66.2, ,0.0,I,,0,1973,7,Summer
1973-07-26,75.0,24,65.0,24,1015.9,24,14.9,24,8.9,24,10.0,24,13.0,,84.2, ,69.8, ,0.28,G,,10000,1973,7,Summer
1973-07-27,78.1,23,69.4,23,1011.6,23,10.6,23,6.9,23,11.0,23,15.0,,86.0,*,69.8, ,0.12,G,,0,1973,7,Summer
1973-07-28,81.3,24,68.2,24,1012.5,24,11.5,24,6.3,24,9.6,24,15.0,,88.0,*,73.4, ,0.0,G,,0,1973,7,Summer
1973-07-29,78.2,24,67.0,24,1012.2,24,11.2,24,8.7,24,7.3,24,11.1,,87.8, ,73.4, ,0.0,I,,0,1973,7,Summer
1973-07-30,77.2,23,63.3,23,1016.5,23,15.4,23,13.5,23,7.1,23,12.0,,86.0, ,69.8, ,0.0,I,,0,1973,7,Summer
1973-07-31,75.0,22,65.0,22,1018.0,22,17.0,22,7.6,22,7.5,22,11.8,,82.4, ,68.0, ,0.0,I,,100000,1973,7,Summer
1973-08-01,74.1,24,68.3,24,1015.5,24,14.5,24,3.7,24,6.9,24,14.0,,80.6, ,68.0, ,, ,,110000,1973,8,Summer
1973-08-02,76.6,24,72.7,24,1011.7,24,10.7,24,4.7,24,11.4,24,15.0,17.9,80.6, ,74.8,*,0.2,G,,10000,1973,8,Summer
1973-08-03,76.5,24,72.4,24,1012.3,24,11.4,24,3.2,24,5.4,24,10.9,,82.4, ,73.4, ,0.87,G,,110000,1973,8,Summer
1973-08-04,79.1,22,68.7,22,1016.0,22,15.0,22,4.7,22,3.8,22,8.0,,86.0,*,73.4, ,0.08,G,,0,1973,8,Summer
1973-08-05,78.0,24,61.3,24,1019.3,24,18.3,24,12.9,24,7.0,24,10.1,,86.0, ,69.8, ,0.0,G,,0,1973,8,Summer
1973-08-06,78.9,23,59.0,23,1019.1,23,18.1,23,12.4,23,5.2,23,10.9,,86.0,*,69.8, ,0.0,I,,0,1973,8,Summer
1973-08-07,79.9,24,60.6,24,1020.0,24,19.0,24,7.6,24,7.4,24,15.9,,88.0,*,69.8, ,0.0,I,,0,1973,8,Summer
1973-08-08,80.4,22,64.9,22,1019.9,22,18.8,22,6.1,22,10.1,22,14.0,,89.6, ,72.9,*,0.0,I,,0,1973,8,Summer
1973-08-09,80.9,23,67.1,23,1016.9,23,15.8,23,5.8,23,10.4,23,15.9,17.9,89.6, ,73.4, ,0.0,I,,0,1973,8,Summer
1973-08-10,82.7,23,70.8,23,1012.9,23,11.9,23,4.7,23,10.7,23,16.9,,91.9,*,75.2, ,0.0,I,,0,1973,8,Summer
1973-08-11,80.2,24,70.0,24,1012.8,24,11.8,24,6.0,24,9.3,24,16.9,,91.4, ,75.2, ,0.02,G,,10010,1973,8,Summer
1973-08-12,79.3,24,67.9,24,1013.5,24,12.5,24,6.9,24,9.5,24,15.0,,86.0, ,72.9,*,0.02,G,,10010,1973,8,Summer
1973-08-13,76.0,24,63.3,24,1012.9,24,11.9,24,11.6,24,8.2,24,11.1,,86.0, ,70.9,*,0.01,G,,10000,1973,8,Summer
1973-08-14,74.8,24,63.5,24,1013.9,24,12.9,24,11.2,24,7.2,24,12.0,,82.4, ,68.0, ,0.0,G,,0,1973,8,Summer
1973-08-15,73.3,23,66.7,23,1012.1,23,11.1,23,8.3,23,9.6,23,15.0,,80.6, ,68.0, ,, ,,110000,1973,8,Summer
1973-08-16,71.0,23,64.9,23,1017.8,23,16.8,23,9.8,23,8.5,23,11.8,,78.8, ,68.0, ,0.24,G,,10010,1973,8,Summer
1973-08-17,72.5,24,64.7,24,1022.7,24,21.7,24,7.5,24,5.5,24,10.9,,79.0,*,68.0, ,0.0,G,,0,1973,8,Summer
1973-08-18,71.9,24,64.4,24,1021.4,24,20.4,24,8.7,24,6.1,24,10.1,,78.8, ,66.2, ,0.0,I,,0,1973,8,Summer
1973-08-19,71.0,24,63.0,24,1017.7,24,16.7,24,10.0,24,7.9,24,12.8,,78.8, ,65.8,*,0.0,I,,100000,1973,8,Summer
1973-08-20,71.9,24,61.5,24,1016.4,24,15.3,24,11.6,24,7.8,24,12.8,,78.8, ,66.2, ,, ,,10000,1973,8,Summer
1973-08-21,70.1,24,58.5,24,1016.2,24,15.2,24,12.6,24,9.8,23,17.1,,78.8, ,64.4, ,0.0,I,,0,1973,8,Summer
1973-08-22,67.7,21,61.1,21,1016.2,21,15.2,21,9.9,21,10.9,21,14.0,,77.0, ,64.4, ,0.16,G,,110000,1973,8,Summer
1973-08-23,67.7,24,55.3,24,1018.9,24,17.9,24,13.4,24,8.2,24,12.0,,75.0,*,59.9,*,0.01,G,,0,1973,8,Summer
1973-08-24,70.6,24,58.2,24,1021.4,24,20.4,24,9.4,24,6.4,24,10.1,,79.0,*,60.8, ,0.0,G,,0,1973,8,Summer
1973-08-25,74.3,23,57.9,23,1022.3,23,21.3,23,7.0,23,5.9,23,12.8,,81.0,*,66.2, ,0.0,I,,0,1973,8,Summer
1973-08-26,76.6,24,63.1,24,1019.9,24,18.9,24,5.9,24,8.5,24,14.0,,86.0, ,68.0, ,0.0,I,,0,1973,8,Summer
1973-08-27,81.0,21,68.6,21,1018.7,21,17.7,21,3.4,21,7.4,21,12.0,,88.0,*,69.8, ,, ,,10000,1973,8,Summer
1973-08-28,85.5,22,73.1,22,1014.3,22,13.5,22,3.4,22,9.9,22,15.0,,97.0,*,75.2, ,0.0,I,,0,1973,8,Summer
1973-08-29,84.6,22,69.7,21,1016.4,22,15.4,22,6.8,22,6.2,22,12.8,,96.8, ,77.0, ,0.0,I,,0,1973,8,Summer
1973-08-30,87.7,24,69.6,24,1018.9,24,17.8,24,6.5,24,6.1,24,11.8,,95.0,*,77.0, ,0.0,I,,0,1973,8,Summer
1973-08-31,86.3,23,69.5,23,1020.9,23,19.9,23,4.7,23,6.6,23,22.9,28.0,96.8, ,77.9,*,, ,,10010,1973,8,Summer
1973-09-01,80.0,24,66.0,24,1023.0,24,22.0,24,6.6,24,6.4,24,15.9,,93.2, ,73.4, ,0.24,G,,10010,1973,9,Fall
1973-09-02,82.1,23,71.2,23,1022.0,23,20.9,23,4.7,23,5.0,23,8.0,,91.9,*,73.4, ,0.08,G,,10000,1973,9,Fall
1973-09-03,83.1,23,71.0,23,1019.5,23,18.4,23,4.0,23,6.2,23,14.0,,91.9,*,75.2, ,0.0,G,,100000,1973,9,Fall
1973-09-04,82.6,23,70.6,23,1018.0,23,16.9,23,5.2,23,5.8,23,11.8,,93.2, ,74.8,*,0.04,G,,0,1973,9,Fall
1973-09-05,81.1,23,71.7,23,1017.6,23,16.4,23,3.9,23,8.1,23,15.0,,93.2, ,75.2, ,0.59,G,,10000,1973,9,Fall
1973-09-06,78.6,23,70.2,23,1014.0,23,12.9,23,4.5,23,11.6,23,15.9,17.9,87.8, ,74.8,*,, ,,110000,1973,9,Fall
1973-09-07,74.5,24,58.1,24,1013.1,24,12.1,24,11.4,24,10.5,24,15.0,,84.2, ,66.2, ,0.0,I,,0,1973,9,Fall
1973-09-08,70.8,23,50.1,23,1016.3,23,15.2,23,14.9,23,11.1,23,15.9,,80.6, ,63.9,*,0.0,I,,0,1973,9,Fall
1973-09-09,67.8,24,47.8,24,1017.3,24,16.2,24,14.9,24,9.0,24,13.0,,78.8, ,61.9,*,0.0,I,,0,1973,9,Fall
1973-09-10,63.3,24,42.9,24,1015.6,24,14.5,24,14.9,24,9.3,24,15.0,,75.2, ,53.6, ,0.0,I,,0,1973,9,Fall
1973-09-11,69.6,24,52.8,24,1007.1,24,6.1,24,12.0,24,11.6,24,14.0,,81.0,*,53.6, ,0.0,I,,0,1973,9,Fall
1973-09-12,70.5,24,48.9,24,1007.9,24,6.9,24,13.9,24,12.5,24,17.9,,80.6, ,60.8, ,0.0,I,,0,1973,9,Fall
1973-09-13,67.7,24,44.7,24,1020.1,24,19.0,24,14.3,24,7.3,24,15.0,,77.0,*,56.8,*,0.0,I,,0,1973,9,Fall
1973-09-14,68.4,23,57.2,23,1018.6,23,17.6,23,10.7,23,9.1,23,15.0,,77.0, ,57.2, ,0.01,G,,110000,1973,9,Fall
1973-09-15,63.0,24,57.6,24,1010.5,24,9.4,24,10.4,24,12.0,24,20.0,,71.6, ,57.2, ,1.18,G,,110000,1973,9,Fall
1973-09-16,68.4,23,59.0,23,1014.9,23,13.9,23,8.1,23,6.9,23,14.0,,78.8, ,57.2, ,0.75,G,,100000,1973,9,Fall
1973-09-17,63.1,24,47.6,24,1022.5,24,21.4,24,14.9,24,10.0,24,15.0,,78.8, ,56.8,*,0.0,G,,0,1973,9,Fall
1973-09-18,67.0,23,58.9,23,1014.9,23,13.8,23,9.5,23,9.2,23,15.9,29.9,75.0,*,57.2, ,0.2,G,,110000,1973,9,Fall
1973-09-19,60.8,23,44.9,23,1017.0,23,15.9,23,14.9,23,9.3,23,17.1,23.9,75.2, ,53.6, ,0.0,I,,0,1973,9,Fall
1973-09-20,62.9,23,49.8,22,1017.4,23,16.2,23,9.9,23,8.8,23,15.0,,71.6, ,53.6, ,0.0,I,,0,1973,9,Fall
1973-09-21,58.0,23,39.7,23,1024.9,23,23.8,23,14.0,23,10.2,23,15.0,,71.6, ,47.8,*,0.0,I,,0,1973,9,Fall
1973-09-22,60.4,22,47.9,22,1027.3,22,26.2,22,12.7,22,9.6,22,22.0,,70.0,*,48.2, ,0.0,I,,0,1973,9,Fall
1973-09-23,72.0,24,63.3,24,1018.0,24,17.0,24,6.7,24,9.5,24,15.0,,81.0,*,55.4, ,0.2,G,,110010,1973,9,Fall
1973-09-24,66.1,18,60.8,18,1020.8,18,19.7,18,8.1,18,6.8,18,17.1,,80.6, ,60.8, ,, ,,110000,1973,9,Fall
1973-09-25,60.1,24,54.7,24,1029.2,24,27.9,23,10.9,24,13.0,24,18.1,24.9,69.8, ,57.2, ,, ,,10000,1973,9,Fall
1973-09-26,61.6,22,51.0,22,1033.0,22,31.8,22,11.9,22,6.7,22,10.9,,70.0,*,55.0,*,0.0,I,,0,1973,9,Fall
1973-09-27,66.5,24,56.9,24,1028.9,24,27.8,24,9.3,24,8.8,24,14.0,,77.0,*,55.4, ,0.0,I,,0,1973,9,Fall
1973-09-28,71.9,23,58.5,23,1018.5,23,17.5,23,9.7,23,9.9,23,15.0,,77.0, ,60.8, ,0.0,I,,0,1973,9,Fall
1973-09-29,68.0,24,55.8,24,1012.6,24,11.7,24,10.0,24,7.8,24,11.8,,75.9,*,62.6, ,0.35,G,,110000,1973,9,Fall
1973-09-30,63.3,23,42.1,23,1019.2,23,18.1,23,14.9,23,9.5,23,15.0,,75.2, ,55.4, ,0.0,I,,0,1973,9,Fall
1973-10-01,61.6,22,46.3,22,1028.2,22,27.1,22,14.1,22,7.3,22,12.8,,71.6, ,53.6, ,0.0,I,,0,1973,10,Fall
1973-10-02,64.3,23,57.5,23,1028.0,23,26.9,23,12.8,23,9.2,23,17.9,,73.9,*,53.6, ,0.0,I,,0,1973,10,Fall
1973-10-03,70.5,24,63.6,24,1017.9,24,16.8,24,8.7,24,7.6,24,11.8,,77.9,*,59.0, ,, ,,110000,1973,10,Fall
1973-10-04,71.1,24,58.7,24,1016.3,24,15.2,24,6.5,24,6.8,24,14.0,,79.9,*,62.6, ,0.0,I,,0,1973,10,Fall
1973-10-05,71.9,24,59.2,24,1015.2,24,14.1,24,7.2,24,10.8,24,21.0,28.9,80.6, ,62.6, ,0.0,I,,0,1973,10,Fall
1973-10-06,62.8,24,40.8,24,1024.4,24,23.3,24,14.9,24,8.8,24,17.1,,80.6, ,53.6, ,0.0,I,,0,1973,10,Fall
1973-10-07,61.9,24,43.8,24,1024.4,24,23.5,24,14.9,24,6.6,24,10.9,,71.6, ,53.6, ,0.0,I,,0,1973,10,Fall
1973-10-08,62.7,24,49.7,24,1023.1,24,22.0,24,11.5,24,6.7,24,10.1,,70.0,*,55.4, ,0.0,I,,0,1973,10,Fall
1973-10-09,63.0,24,52.9,24,1024.0,24,22.8,24,10.1,24,6.0,24,10.9,,69.8, ,57.2, ,0.0,I,,0,1973,10,Fall
1973-10-10,64.4,23,52.9,23,1022.0,23,20.8,23,8.6,23,7.3,23,17.9,24.9,73.4, ,59.0, ,0.0,I,,0,1973,10,Fall
1973-10-11,56.1,24,44.4,24,1027.8,24,26.7,24,14.6,24,10.2,24,15.9,22.0,73.4, ,48.2, ,0.0,I,,0,1973,10,Fall
1973-10-12,59.3,24,47.6,24,1026.1,24,25.1,24,8.1,24,7.5,23,11.8,,70.9,*,48.2, ,0.0,I,,0,1973,10,Fall
1973-10-13,63.5,24,53.8,24,1021.8,24,20.7,24,5.1,24,9.7,24,16.9,,72.9,*,51.8, ,0.0,I,,100000,1973,10,Fall
1973-10-14,66.5,24,45.3,24,1013.1,24,12.1,24,11.6,24,13.9,24,18.1,28.0,73.4, ,57.2, ,, ,,10000,1973,10,Fall
1973-10-15,64.6,24,38.9,24,1010.7,24,9.5,24,14.8,24,13.9,24,17.9,24.9,74.8,*,56.8,*,0.0,I,,0,1973,10,Fall
1973-10-16,60.7,24,35.7,24,1006.7,24,5.5,24,14.9,24,12.9,24,17.1,24.9,73.4, ,54.9,*,0.0,I,,0,1973,10,Fall
1973-10-17,51.6,23,34.1,23,1013.7,23,12.6,23,14.9,23,11.6,23,15.0,,64.4, ,45.9,*,0.0,I,,0,1973,10,Fall
1973-10-18,50.6,24,37.0,24,1017.0,24,15.9,24,11.5,24,10.7,24,15.9,26.8,57.2, ,43.9,*,, ,,10000,1973,10,Fall
1973-10-19,50.6,24,35.9,24,1021.0,24,19.9,24,14.5,24,11.3,24,16.9,,57.9,*,44.6, ,0.0,I,,0,1973,10,Fall
1973-10-20,56.6,24,41.8,24,1017.7,24,16.6,24,14.5,24,11.2,23,17.1,21.0,64.0,*,44.6, ,0.0,I,,0,1973,10,Fall
1973-10-21,55.3,24,40.5,24,1022.9,24,21.8,24,14.7,24,7.9,24,14.0,,64.4, ,48.0,*,0.0,I,,0,1973,10,Fall
1973-10-22,55.5,23,40.9,23,1026.4,23,25.3,23,9.6,23,6.0,23,8.9,,66.0,*,39.2, ,0.0,I,,0,1973,10,Fall
1973-10-23,57.3,23,45.4,23,1023.1,23,22.1,23,6.0,23,7.3,23,10.9,,66.2, ,46.4, ,0.0,I,,0,1973,10,Fall
1973-10-24,59.8,22,49.3,22,1021.1,22,19.9,22,5.2,22,6.9,21,11.1,,74.8,*,50.0, ,0.0,I,,100000,1973,10,Fall
1973-10-25,58.0,24,49.9,24,1020.6,24,19.5,24,6.6,24,11.1,24,17.9,18.8,71.6, ,50.0, ,0.0,I,,100000,1973,10,Fall
1973-10-26,58.8,24,48.5,24,1013.1,24,12.0,24,8.8,24,11.6,24,18.1,,72.0,*,51.8, ,0.0,I,,0,1973,10,Fall
1973-10-27,60.6,22,42.2,22,1012.2,22,11.1,22,14.1,22,12.1,22,15.9,,73.4, ,51.8, ,0.0,I,,0,1973,10,Fall
1973-10-28,49.4,24,38.4,24,1024.0,24,22.9,24,13.2,24,12.0,24,17.9,22.0,64.4, ,42.1,*,, ,,10000,1973,10,Fall
1973-10-29,52.9,24,49.3,24,1017.7,24,16.7,24,6.5,24,18.3,24,24.1,32.8,61.9,*,42.8, ,0.63,G,,110000,1973,10,Fall
1973-10-30,55.5,24,48.1,24,1000.9,24,999.8,24,9.8,24,10.9,24,23.9,37.9,63.0,*,48.2, ,1.85,G,,110010,1973,10,Fall
1973-10-31,52.7,24,41.8,24,1000.8,24,999.7,24,13.0,24,10.4,24,15.0,,61.0,*,47.8,*,0.28,G,,10000,1973,10,Fall
1973-11-01,56.0,22,43.8,22,996.8,22,995.8,22,11.9,22,16.4,22,29.9,42.0,60.8, ,48.2, ,0.31,G,,110000,1973,11,Fall
1973-11-02,56.7,23,32.1,23,1011.1,23,10.1,23,14.3,23,15.5,23,22.0,30.9,66.9,*,50.9,*,0.0,I,,0,1973,11,Fall
1973-11-03,57.6,24,37.9,24,1010.6,24,9.6,24,13.9,24,16.8,24,24.9,31.9,66.2, ,51.8, ,0.0,I,,0,1973,11,Fall
1973-11-04,47.2,24,26.1,24,1018.2,24,17.2,24,14.9,24,13.3,24,18.1,21.0,57.2, ,42.1,*,0.0,I,,0,1973,11,Fall
1973-11-05,44.5,24,25.5,24,1017.2,24,16.2,24,14.8,24,10.7,24,15.0,,51.8, ,41.9,*,0.0,I,,0,1973,11,Fall
1973-11-06,42.3,24,21.0,24,1014.4,24,13.3,24,14.9,24,15.5,24,20.0,34.0,48.2, ,39.9,*,0.0,I,,0,1973,11,Fall
1973-11-07,41.6,24,23.0,24,1019.6,24,18.5,24,14.9,24,13.0,24,17.1,28.0,48.9,*,37.4, ,0.0,I,,0,1973,11,Fall
1973-11-08,43.8,24,25.0,24,1020.3,24,19.3,24,11.2,24,10.2,24,15.9,,52.0,*,35.6, ,0.0,I,,0,1973,11,Fall
1973-11-09,45.9,24,23.2,24,1012.8,24,11.9,24,12.4,24,12.2,24,16.9,,52.0,*,35.6, ,0.0,I,,0,1973,11,Fall
1973-11-10,36.0,8,17.5,8,1021.6,8,20.5,8,14.9,8,15.7,8,19.0,,39.0,*,32.0,*,0.0,I,,0,1973,11,Fall
1973-11-11,36.4,24,20.4,24,1031.6,24,30.6,24,14.9,24,9.1,24,14.0,,43.9,*,30.9,*,0.0,I,,0,1973,11,Fall
1973-11-12,42.7,24,23.7,24,1028.9,24,27.9,24,11.8,24,7.3,24,13.0,,50.0,*,35.6, ,0.0,I,,0,1973,11,Fall
1973-11-13,50.3,22,30.5,22,1021.8,22,20.7,22,7.7,22,9.3,22,12.0,,59.0,*,35.6, ,0.0,I,,0,1973,11,Fall
1973-11-14,60.3,23,39.5,23,1013.4,23,12.4,23,9.2,23,13.5,23,17.1,23.9,70.0,*,46.4, ,0.0,I,,0,1973,11,Fall
1973-11-15,63.3,24,47.5,24,1009.4,24,8.4,24,7.3,24,9.3,24,17.9,,73.9,*,53.6, ,0.0,I,,0,1973,11,Fall
1973-11-16,59.9,24,45.3,23,1000.8,24,999.8,24,10.4,24,14.8,24,21.0,31.9,73.4, ,41.9,*,, ,,10000,1973,11,Fall
1973-11-17,39.2,24,20.5,24,1018.8,24,17.8,24,14.9,24,15.7,24,19.0,26.8,43.9,*,33.8, ,0.02,G,,0,1973,11,Fall
1973-11-18,41.3,23,23.2,23,1020.8,23,19.8,23,14.7,23,12.0,23,15.0,,46.9,*,33.8, ,0.0,G,,0,1973,11,Fall
1973-11-19,47.5,24,32.5,23,1015.2,24,14.3,24,9.2,24,9.2,24,12.8,,52.0,*,35.6, ,, ,,10000,1973,11,Fall
1973-11-20,42.0,24,25.3,24,1026.7,24,25.7,24,14.3,24,8.4,24,13.0,,51.8, ,33.8, ,0.0,I,,0,1973,11,Fall
1973-11-21,44.4,23,33.9,23,1030.9,23,29.9,23,12.0,23,8.3,23,13.0,,52.0,*,33.8, ,0.0,I,,0,1973,11,Fall
1973-11-22,56.2,24,49.3,24,1022.5,24,21.4,24,8.6,24,6.4,24,12.0,,62.6, ,37.4, ,0.01,G,,110000,1973,11,Fall
1973-11-23,54.1,24,43.8,24,1022.4,24,21.4,24,6.2,24,3.7,24,11.8,,63.0,*,44.6, ,0.0,I,,100000,1973,11,Fall
1973-11-24,53.4,24,43.8,24,1019.4,24,18.4,24,7.2,24,6.9,24,14.0,,62.6, ,44.6, ,, ,,110000,1973,11,Fall
1973-11-25,56.9,24,51.6,24,1005.2,24,4.2,24,3.9,24,8.6,24,14.0,19.8,63.0,*,48.2, ,6.22,G,,110000,1973,11,Fall
1973-11-26,44.8,24,35.2,24,1018.6,24,17.6,24,12.8,24,9.7,24,14.0,,64.4, ,41.0, ,0.28,G,,10000,1973,11,Fall
1973-11-27,49.1,24,45.5,24,1020.4,24,19.4,24,3.5,24,7.6,23,10.1,,54.0,*,41.0, ,0.04,G,,110000,1973,11,Fall
1973-11-28,55.2,24,52.8,24,1005.3,24,4.2,24,3.2,24,7.8,24,17.9,,66.9,*,44.6, ,0.59,G,,110000,1973,11,Fall
1973-11-29,51.1,24,35.0,24,1003.6,24,2.6,24,14.4,24,15.7,24,19.0,28.0,66.2, ,43.9,*,0.08,G,,10000,1973,11,Fall
1973-11-30,44.3,23,24.7,23,1017.2,23,16.2,23,14.7,23,14.6,23,18.1,22.9,55.4, ,37.4, ,0.0,I,,0,1973,11,Fall
1973-12-01,44.3,24,25.3,24,1024.5,24,23.5,24,14.9,24,13.4,24,16.9,24.9,54.0,*,36.9,*,0.0,I,,0,1973,12,Winter
1973-12-02,33.5,24,16.4,24,1035.5,24,34.4,24,14.9,24,9.4,24,15.9,,46.4, ,28.9,*,0.0,I,,0,1973,12,Winter
1973-12-03,42.4,24,29.9,24,1027.9,24,26.9,24,12.6,24,9.0,24,15.0,,53.1,*,35.1,*,0.0,I,,0,1973,12,Winter
1973-12-04,51.5,23,36.9,23,1017.8,23,16.7,23,6.6,23,7.7,23,10.9,,63.9,*,35.6, ,0.0,I,,0,1973,12,Winter
1973-12-05,55.5,23,51.5,23,1013.7,23,12.7,23,5.3,23,8.3,23,17.9,28.0,64.4, ,42.8, ,0.31,G,,110010,1973,12,Winter
1973-12-06,53.8,24,40.5,24,1013.0,24,11.9,24,11.5,24,12.8,24,16.9,22.9,61.0,*,45.9,*,1.22,G,,110010,1973,12,Winter
1973-12-07,42.3,24,26.5,24,1027.5,24,26.4,24,14.9,24,10.4,24,14.0,,60.8, ,39.0,*,0.67,G,,0,1973,12,Winter
