DATE,TEMP,TEMP_ATTRIBUTES,DEWP,DEWP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,STP,STP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES,MXSPD,GUST,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNDP,FRSHTT,YEAR,Month,Season,HUMID
2010-06-07,67.2,24,45.0,24,1007.3,24,6.3,24,10.0,24,13.3,24,22.9,29.9,75.9,*,59.0,*,0.0,G,,0,2010,6,Summer,41.0
2010-06-08,68.0,24,41.3,24,1015.6,24,14.6,24,10.0,24,11.0,24,15.9,24.1,75.9, ,59.0, ,0.0,G,,0,2010,6,Summer,40.0
2010-06-09,64.9,24,48.3,24,1019.0,24,18.0,24,9.2,24,6.3,24,20.0,25.1,73.0, ,59.0, ,0.0,G,,10000,2010,6,Summer,71.0
2010-06-10,64.8,24,57.4,24,1010.6,20,9.6,24,8.0,24,5.5,24,11.1,18.1,75.9, ,59.0, ,0.76,G,,10000,2010,6,Summer,72.0
2010-06-11,66.8,24,54.8,24,1018.1,24,17.1,24,9.8,24,5.8,24,9.9,,75.9, ,59.0, ,0.14,G,,0,2010,6,Summer,68.0
2010-06-12,68.4,24,58.6,24,1019.0,24,18.0,24,10.0,24,8.5,24,13.0,15.9,80.1, ,62.1, ,0.0,G,,10000,2010,6,Summer,69.0
2010-06-13,69.4,24,61.9,24,1011.6,22,10.4,24,8.3,24,7.9,24,12.0,,80.1, ,63.0, ,0.0,G,,10000,2010,6,Summer,82.0
2010-06-14,69.6,24,62.7,24,1010.5,18,9.6,24,7.9,24,5.0,24,8.0,,80.6,*,64.4,*,0.21,G,,10000,2010,6,Summer,77.0
2010-06-15,72.5,24,54.4,24,1015.5,24,14.5,24,9.5,24,6.7,24,12.0,17.1,80.1, ,64.9, ,0.01,G,,0,2010,6,Summer,47.0
2010-06-16,70.5,24,53.2,24,1019.3,24,18.2,24,10.0,24,8.9,24,18.1,22.0,80.1, ,64.9, ,0.0,G,,0,2010,6,Summer,65.0
2010-06-17,72.6,24,61.2,24,1010.5,21,9.4,24,9.7,24,11.4,24,21.0,28.0,75.0, ,64.9, ,0.32,G,,10010,2010,6,Summer,63.0
2010-06-18,73.7,24,54.4,24,1017.1,24,16.1,24,10.0,24,6.2,24,13.0,19.0,87.1, ,64.9, ,0.0,I,,0,2010,6,Summer,47.0
2010-06-19,74.4,24,57.3,24,1018.2,24,17.1,24,10.0,24,7.9,24,15.9,22.0,87.1, ,64.9, ,0.0,G,,0,2010,6,Summer,67.0
2010-06-20,79.0,24,66.4,24,1012.1,24,11.1,24,9.0,24,7.4,24,14.0,19.0,91.9, ,66.9, ,0.0,G,,10000,2010,6,Summer,60.0
2010-06-21,81.4,24,59.4,24,1014.3,24,13.3,24,10.0,24,8.2,24,12.0,18.1,91.9, ,73.0, ,0.01,G,,0,2010,6,Summer,47.0
2010-06-22,77.5,24,59.1,24,1018.3,24,17.2,24,10.0,24,6.5,24,12.0,15.9,88.0, ,71.1, ,0.0,G,,0,2010,6,Summer,61.0
2010-06-23,80.7,24,65.8,24,1013.7,24,12.8,24,8.8,24,8.9,24,17.1,22.9,91.9, ,71.1, ,0.16,G,,10000,2010,6,Summer,54.0
2010-06-24,87.4,24,64.9,24,1008.7,24,7.7,24,9.7,24,10.7,24,33.0,54.0,95.0, ,73.0, ,0.0,G,,10010,2010,6,Summer,50.0
2010-06-25,80.4,24,61.1,24,1013.1,24,12.1,24,10.0,24,7.1,24,13.0,15.0,95.0, ,72.0, ,0.05,G,,0,2010,6,Summer,53.0
2010-06-26,81.0,24,59.6,24,1012.8,24,11.8,24,9.8,24,5.8,24,9.9,17.1,91.0, ,72.0, ,0.0,G,,0,2010,6,Summer,48.0
2010-06-27,80.7,24,64.0,24,1007.6,24,6.7,24,8.9,24,5.7,24,13.0,,93.9, ,72.0, ,0.0,G,,0,2010,6,Summer,57.0
2010-06-28,87.6,24,67.7,24,1002.6,24,1.5,24,9.7,24,10.2,24,18.1,32.1,96.1, ,72.0, ,0.0,G,,10000,2010,6,Summer,56.0
2010-06-29,84.0,24,65.2,24,1006.7,24,5.7,24,10.0,24,9.2,24,15.0,21.0,96.1, ,77.0, ,0.02,G,,0,2010,6,Summer,49.0
2010-06-30,73.1,24,44.5,24,1016.3,24,15.3,24,10.0,24,10.3,24,15.0,21.0,90.0, ,64.0, ,0.0,G,,0,2010,6,Summer,36.0
2010-07-01,71.1,24,45.2,24,1019.9,24,18.9,24,10.0,24,11.1,24,18.1,24.1,80.1, ,64.0, ,0.0,G,,0,2010,7,Summer,41.0
2010-07-02,72.0,24,45.2,24,1022.2,24,21.1,24,10.0,24,7.7,24,18.1,22.0,82.0, ,64.0, ,0.0,G,,0,2010,7,Summer,39.0
2010-07-03,78.2,24,50.0,24,1020.0,24,19.0,24,10.0,24,5.0,24,11.1,,90.0, ,64.0, ,0.0,G,,0,2010,7,Summer,38.0
2010-07-04,85.8,24,53.0,24,1015.3,24,14.2,24,10.0,24,7.8,24,15.0,22.0,98.1, ,70.0, ,0.0,G,,0,2010,7,Summer,31.0
2010-07-05,88.9,24,56.7,24,1013.8,24,12.9,24,10.0,24,5.3,24,11.1,,99.0, ,77.0, ,0.0,G,,0,2010,7,Summer,39.0
2010-07-06,91.3,24,64.7,24,1014.9,24,13.9,24,9.9,24,3.9,24,9.9,,102.9, ,78.1, ,0.0,G,,0,2010,7,Summer,42.0
2010-07-07,91.1,24,65.5,24,1015.2,24,14.2,24,10.0,24,7.3,24,13.0,22.0,102.9, ,82.0, ,0.0,G,,0,2010,7,Summer,48.0
2010-07-08,82.6,24,70.4,24,1016.3,22,15.4,24,7.9,24,6.9,24,12.0,20.0,100.9, ,77.0, ,0.0,G,,10000,2010,7,Summer,70.0
2010-07-09,82.2,24,69.4,24,1014.5,21,14.0,24,10.0,24,9.2,24,14.0,20.0,90.0, ,77.0, ,0.01,G,,0,2010,7,Summer,66.0
2010-07-10,79.7,24,68.9,24,1010.1,24,9.1,24,10.0,24,6.6,24,12.0,19.0,90.0, ,77.0, ,0.0,G,,0,2010,7,Summer,70.0
2010-07-11,80.1,24,65.7,24,1010.3,24,9.3,24,9.9,24,3.7,24,8.9,,93.0, ,73.0, ,0.0,G,,10010,2010,7,Summer,60.0
2010-07-12,83.6,24,63.0,24,1011.5,24,10.5,24,10.0,24,6.5,24,17.1,22.9,93.9, ,73.0, ,0.0,G,,0,2010,7,Summer,53.0
2010-07-13,80.3,24,69.7,24,1013.2,20,12.0,24,8.9,24,7.6,24,15.0,19.0,93.9, ,75.0, ,0.0,G,,10010,2010,7,Summer,76.0
2010-07-14,78.3,24,71.8,24,1011.6,20,10.6,24,9.0,24,6.5,24,12.0,17.1,86.0, ,75.0, ,0.69,G,,10000,2010,7,Summer,82.0
2010-07-15,77.9,24,68.7,24,1015.5,24,14.5,24,9.7,24,8.3,24,15.0,,86.0, ,73.0, ,0.83,G,,10000,2010,7,Summer,71.0
2010-07-16,82.5,24,70.6,24,1013.8,23,13.2,24,8.7,24,8.7,24,14.0,19.0,95.0, ,73.0, ,0.0,G,,0,2010,7,Summer,61.0
2010-07-17,86.9,24,64.4,24,1011.3,24,10.2,24,9.8,24,9.6,24,17.1,27.0,95.0, ,75.9, ,0.0,G,,0,2010,7,Summer,48.0
2010-07-18,87.6,24,64.0,24,1010.1,24,9.1,24,10.0,24,10.0,24,16.9,27.0,93.9, ,78.1, ,0.0,G,,0,2010,7,Summer,45.0
2010-07-19,85.0,24,64.6,24,1010.0,24,9.1,24,9.6,24,6.4,24,20.0,26.0,93.9, ,75.0, ,0.0,G,,10000,2010,7,Summer,59.0
2010-07-20,82.0,24,66.3,24,1012.6,23,11.3,24,10.0,24,5.3,24,9.9,,93.9, ,77.0, ,0.15,G,,10010,2010,7,Summer,56.0
2010-07-21,86.1,24,67.0,24,1012.9,24,11.8,24,10.0,24,7.3,24,15.0,20.0,93.9, ,77.0, ,0.0,G,,0,2010,7,Summer,56.0
2010-07-22,81.8,24,61.0,24,1012.6,24,11.6,24,10.0,24,11.8,24,18.1,26.0,93.9, ,75.9, ,0.0,G,,0,2010,7,Summer,46.0
2010-07-23,81.3,24,62.7,24,1014.9,23,13.9,24,9.3,24,5.7,24,12.0,,88.0, ,75.0, ,0.0,G,,10000,2010,7,Summer,64.0
2010-07-24,89.1,24,70.6,24,1010.1,23,9.2,24,9.5,24,8.3,24,32.1,45.1,98.1, ,75.0, ,0.68,G,,10010,2010,7,Summer,51.0
2010-07-25,86.4,24,69.0,24,1008.7,23,7.6,24,9.7,24,8.9,24,22.0,38.1,98.1, ,73.9, ,0.0,G,,10010,2010,7,Summer,62.0
2010-07-26,78.0,24,58.4,24,1014.0,24,13.0,24,10.0,24,10.5,24,19.0,26.0,93.0, ,71.1, ,0.14,G,,0,2010,7,Summer,45.0
2010-07-27,81.4,24,54.8,24,1017.3,24,16.2,24,10.0,24,7.8,24,15.0,21.0,91.9, ,71.1, ,0.0,G,,0,2010,7,Summer,41.0
2010-07-28,83.7,24,63.0,24,1015.8,24,14.8,24,10.0,24,8.5,24,15.0,20.0,91.0, ,73.9, ,0.0,G,,0,2010,7,Summer,55.0
2010-07-29,83.6,24,68.5,24,1010.6,24,9.7,24,9.7,24,7.9,24,12.0,17.1,91.0, ,78.1, ,0.01,G,,10000,2010,7,Summer,57.0
2010-07-30,77.4,24,54.6,24,1012.2,24,11.1,24,10.0,24,8.0,24,13.0,17.1,89.1, ,70.0, ,0.01,G,,0,2010,7,Summer,46.0
2010-07-31,75.3,24,51.4,24,1013.7,24,12.7,24,10.0,24,7.5,24,11.1,15.9,84.0, ,66.9, ,0.0,G,,0,2010,7,Summer,45.0
2010-08-01,74.8,24,58.2,24,1016.1,24,15.0,24,10.0,24,6.4,24,11.1,,82.9, ,68.0, ,0.0,G,,10000,2010,8,Summer,59.0
2010-08-02,77.0,24,59.6,24,1019.7,24,18.7,24,10.0,24,6.6,24,15.0,21.0,84.0, ,71.1, ,0.0,G,,0,2010,8,Summer,56.0
2010-08-03,78.0,24,62.2,24,1019.1,24,18.1,24,10.0,24,11.0,24,17.1,20.0,86.0, ,71.1, ,0.0,G,,0,2010,8,Summer,61.0
2010-08-04,81.9,24,69.1,24,1012.7,24,11.7,24,10.0,24,9.0,24,12.0,18.1,91.0, ,73.9, ,0.0,G,,0,2010,8,Summer,66.0
2010-08-05,86.1,24,70.8,24,1004.9,24,3.9,24,9.1,24,9.5,24,20.0,28.9,93.0, ,77.0, ,0.01,G,,10010,2010,8,Summer,57.0
2010-08-06,84.8,24,62.7,24,1004.4,24,3.4,24,10.0,24,11.2,24,19.0,22.9,93.0, ,80.1, ,0.0,I,,0,2010,8,Summer,44.0
2010-08-07,77.4,24,50.8,24,1012.3,24,11.2,24,10.0,24,6.4,24,15.9,20.0,87.1, ,72.0, ,0.0,G,,0,2010,8,Summer,48.0
2010-08-08,79.6,24,65.2,24,1015.8,24,14.8,24,10.0,24,9.3,24,15.9,22.9,88.0, ,72.0, ,0.0,G,,0,2010,8,Summer,65.0
2010-08-09,82.2,24,68.0,24,1015.5,24,14.4,24,9.9,24,9.4,24,18.1,22.9,91.9, ,75.0, ,0.0,G,,10000,2010,8,Summer,57.0
2010-08-10,84.6,24,64.8,24,1012.5,24,11.4,24,9.9,24,6.8,24,11.1,14.0,93.0, ,75.9, ,0.0,G,,0,2010,8,Summer,54.0
2010-08-11,84.3,24,67.6,24,1010.6,24,9.5,24,9.1,24,6.4,24,11.1,15.0,93.0, ,78.1, ,0.0,G,,0,2010,8,Summer,59.0
2010-08-12,76.0,24,66.2,24,1011.7,24,10.7,24,9.6,24,7.3,24,13.0,20.0,91.9, ,73.0, ,0.0,G,,10000,2010,8,Summer,74.0
2010-08-13,73.8,24,60.3,24,1016.3,24,15.3,24,10.0,24,9.5,24,15.0,20.0,82.0, ,70.0, ,0.11,G,,10000,2010,8,Summer,59.0
2010-08-14,73.4,24,53.6,24,1020.0,24,19.0,24,10.0,24,7.3,24,14.0,15.9,82.0, ,68.0, ,0.0,G,,0,2010,8,Summer,52.0
2010-08-15,74.3,24,61.1,24,1018.2,23,17.3,24,10.0,24,8.2,24,13.0,18.1,80.1, ,68.0, ,0.0,G,,10000,2010,8,Summer,68.0
2010-08-16,77.2,24,69.1,24,1014.3,21,13.3,24,9.3,24,6.8,24,12.0,,84.9, ,69.1, ,0.2,G,,10010,2010,8,Summer,77.0
2010-08-17,82.1,24,67.9,24,1014.7,24,13.7,24,9.8,24,3.8,24,8.9,17.1,91.9, ,72.0, ,0.03,G,,0,2010,8,Summer,54.0
2010-08-18,79.2,24,60.1,24,1017.0,24,16.0,24,10.0,24,6.3,24,11.1,18.1,91.9, ,73.9, ,0.0,G,,10000,2010,8,Summer,57.0
2010-08-19,79.5,24,60.0,24,1013.1,24,12.1,24,10.0,24,4.8,24,12.0,15.0,91.0, ,72.0, ,0.0,G,,0,2010,8,Summer,51.0
2010-08-20,82.0,24,59.4,24,1011.8,24,10.7,24,10.0,24,6.3,24,12.0,15.0,91.0, ,72.0, ,0.0,G,,0,2010,8,Summer,46.0
2010-08-21,75.5,24,57.7,24,1016.4,24,15.4,24,10.0,24,8.0,24,11.1,,90.0, ,68.0, ,0.0,G,,0,2010,8,Summer,62.0
2010-08-22,77.9,24,71.1,24,1013.3,19,12.2,24,7.7,24,9.9,24,21.0,28.0,84.0, ,68.0, ,0.01,G,,10000,2010,8,Summer,84.0
2010-08-23,71.6,24,65.2,24,1011.1,14,9.2,24,8.9,24,11.4,24,21.0,27.0,84.0, ,69.1, ,1.48,G,,10010,2010,8,Summer,76.0
2010-08-24,68.8,24,58.0,24,1015.1,24,14.2,24,9.5,24,13.0,24,15.9,26.0,73.0, ,66.0, ,0.04,G,,10000,2010,8,Summer,72.0
2010-08-25,67.0,24,62.7,24,1011.5,18,10.4,24,6.7,24,7.6,24,14.0,15.9,73.0, ,64.0, ,0.36,G,,10000,2010,8,Summer,86.0
2010-08-26,74.1,24,60.5,24,1012.9,24,11.8,24,10.0,24,8.6,24,17.1,24.1,82.9, ,64.0, ,0.12,G,,10000,2010,8,Summer,56.0
2010-08-27,71.6,24,50.9,24,1018.4,24,17.4,24,10.0,24,9.4,24,16.9,23.9,82.9, ,64.0, ,0.0,G,,0,2010,8,Summer,48.0
2010-08-28,74.0,24,51.7,24,1021.3,24,20.2,24,10.0,24,5.4,24,9.9,17.1,82.9, ,64.0, ,0.0,G,,0,2010,8,Summer,46.0
2010-08-29,80.9,24,55.7,24,1021.5,24,20.5,24,10.0,24,3.1,24,8.0,,95.0, ,66.9, ,0.0,G,,0,2010,8,Summer,43.0
2010-08-30,83.2,24,58.2,24,1021.6,24,20.6,24,10.0,24,5.3,24,13.0,,91.0, ,71.1, ,0.0,G,,0,2010,8,Summer,45.0
2010-08-31,85.7,24,62.5,24,1019.7,24,18.6,24,10.0,24,4.6,24,8.0,15.0,95.0, ,75.0, ,0.0,G,,0,2010,8,Summer,45.0
2010-09-01,87.1,24,62.7,24,1016.8,24,15.8,24,9.9,24,5.0,24,15.0,20.0,96.1, ,78.1, ,0.0,G,,0,2010,9,Fall,48.0
2010-09-02,86.1,24,65.7,24,1014.9,24,13.9,24,9.8,24,8.3,24,15.9,22.0,96.1, ,78.1, ,0.0,G,,0,2010,9,Fall,51.0
2010-09-03,80.5,24,66.7,24,1008.4,24,7.4,24,10.0,24,8.8,24,15.9,21.0,93.0, ,77.0, ,0.0,G,,10000,2010,9,Fall,68.0
2010-09-04,78.3,24,55.3,24,1001.8,24,0.8,24,10.0,24,14.5,24,22.9,32.1,82.9, ,73.9, ,0.0,G,,0,2010,9,Fall,40.0
2010-09-05,69.8,24,43.2,24,1012.4,24,11.4,24,10.0,24,12.6,24,18.1,28.0,81.0, ,64.9, ,0.0,G,,0,2010,9,Fall,39.0
2010-09-06,71.6,24,46.2,24,1020.9,24,19.8,24,10.0,24,6.5,24,14.0,17.1,79.0, ,64.0, ,0.0,G,,0,2010,9,Fall,46.0
2010-09-07,76.5,24,61.0,24,1020.3,24,19.3,24,10.0,24,10.2,24,18.1,21.0,87.1, ,64.0, ,0.0,G,,0,2010,9,Fall,61.0
2010-09-08,80.7,24,59.5,24,1009.4,24,8.3,24,10.0,24,12.2,24,19.0,28.9,90.0, ,70.0, ,0.0,G,,0,2010,9,Fall,47.0
2010-09-09,68.0,24,49.9,24,1008.4,24,7.4,24,10.0,24,13.9,24,20.0,28.9,73.9,*,64.0,*,0.0,G,,0,2010,9,Fall,55.0
2010-09-10,66.8,24,50.5,24,1010.0,24,9.0,24,10.0,24,11.6,24,17.1,25.1,72.0, ,63.0, ,0.0,G,,0,2010,9,Fall,55.0
2010-09-11,68.7,24,49.0,24,1014.6,24,13.6,24,10.0,24,7.2,24,12.0,,78.1, ,62.1, ,0.0,G,,0,2010,9,Fall,52.0
2010-09-12,66.0,24,55.1,24,1016.7,21,15.7,24,8.7,24,8.5,24,13.0,18.1,70.0,*,60.8,*,0.0,G,,10000,2010,9,Fall,74.0
2010-09-13,65.7,24,56.1,24,1014.8,16,14.2,24,8.7,24,5.4,24,12.0,16.9,75.9, ,60.1, ,0.15,G,,10010,2010,9,Fall,73.0
2010-09-14,69.0,24,55.6,24,1012.2,24,11.1,24,9.3,24,6.5,24,19.0,26.0,75.9, ,61.0, ,0.11,G,,0,2010,9,Fall,55.0
2010-09-15,66.5,24,44.6,24,1017.1,24,16.0,24,10.0,24,10.4,24,18.1,22.9,75.9, ,61.0, ,0.0,G,,0,2010,9,Fall,47.0
2010-09-16,66.3,24,50.3,24,1018.4,23,17.1,24,9.8,24,7.4,24,15.9,22.9,75.0, ,60.1, ,0.0,G,,10010,2010,9,Fall,67.0
2010-09-17,69.7,24,60.5,24,1011.5,22,10.2,24,9.5,24,7.8,24,15.0,15.9,75.0, ,60.1, ,0.32,G,,10000,2010,9,Fall,68.0
2010-09-18,65.4,24,52.4,24,1021.3,24,20.3,24,10.0,24,6.5,24,11.1,,72.0, ,62.1, ,0.06,G,,0,2010,9,Fall,64.0
2010-09-19,69.8,24,56.6,24,1019.5,24,18.7,24,10.0,24,4.9,24,12.0,,82.0, ,62.1, ,0.0,G,,0,2010,9,Fall,63.0
2010-09-20,68.8,24,50.8,24,1015.2,24,14.2,24,10.0,24,10.4,24,15.9,22.9,82.0, ,62.1, ,0.0,G,,0,2010,9,Fall,48.0
2010-09-21,65.4,24,42.8,24,1020.9,24,19.9,24,10.0,24,7.0,24,15.9,21.0,73.0, ,59.0, ,0.0,G,,0,2010,9,Fall,50.0
2010-09-22,72.8,24,58.8,24,1017.2,24,16.2,24,10.0,24,8.8,24,13.0,19.0,87.1, ,59.0, ,0.0,G,,10010,2010,9,Fall,64.0
2010-09-23,73.6,24,61.9,24,1020.2,24,18.9,24,9.9,24,6.8,24,13.0,31.1,87.1, ,64.9, ,0.2,G,,10010,2010,9,Fall,68.0
2010-09-24,73.3,24,64.4,24,1018.7,23,18.0,24,7.9,24,6.4,24,11.1,15.0,86.0, ,68.0, ,0.0,G,,0,2010,9,Fall,73.0
2010-09-25,81.4,24,60.7,24,1009.6,24,8.5,24,9.5,24,10.4,24,15.0,22.0,90.0, ,69.1, ,0.0,G,,0,2010,9,Fall,46.0
2010-09-26,70.2,24,51.6,24,1015.1,24,14.1,24,10.0,24,9.5,24,15.0,19.0,90.0, ,64.9, ,0.0,G,,0,2010,9,Fall,58.0
2010-09-27,67.1,24,61.6,24,1017.3,16,15.9,24,7.2,24,12.5,24,18.1,22.0,75.0,*,62.6,*,0.02,G,,10000,2010,9,Fall,88.0
2010-09-28,73.5,24,68.9,24,1008.3,15,7.2,24,9.1,24,12.6,24,18.1,26.0,77.0, ,63.0, ,1.04,G,,10000,2010,9,Fall,84.0
2010-09-29,72.6,24,59.0,24,1011.4,24,10.4,24,9.8,24,5.9,24,11.1,,80.1, ,66.9, ,0.1,G,,0,2010,9,Fall,60.0
2010-09-30,73.7,24,67.0,24,1009.9,20,9.1,24,7.7,24,12.6,24,22.9,32.1,80.1, ,66.9, ,0.82,G,,10010,2010,9,Fall,84.0
2010-10-01,69.4,24,63.7,24,1003.5,18,1.8,24,6.9,24,16.1,24,22.0,35.9,75.9,*,62.6,*,1.65,G,,10000,2010,10,Fall,78.0
2010-10-02,61.0,24,45.3,24,1012.0,24,11.0,24,10.0,24,8.0,24,15.0,21.0,75.9, ,55.0, ,0.59,G,,0,2010,10,Fall,53.0
2010-10-03,58.6,24,43.2,24,1018.3,24,17.3,24,10.0,24,12.0,24,18.1,26.0,66.9, ,52.0, ,0.0,G,,0,2010,10,Fall,61.0
2010-10-04,56.7,24,47.6,24,1019.2,19,17.7,24,8.1,24,14.3,24,22.0,28.0,64.0, ,52.0, ,0.04,G,,10000,2010,10,Fall,79.0
2010-10-05,57.8,24,53.0,24,1014.9,23,14.0,24,8.4,24,11.4,24,18.1,22.9,64.0, ,54.0, ,0.29,G,,10000,2010,10,Fall,84.0
2010-10-06,60.3,24,48.6,24,1012.0,20,11.7,24,10.0,24,6.7,24,11.1,15.0,69.1, ,55.0, ,0.01,G,,10000,2010,10,Fall,62.0
2010-10-07,61.4,24,46.7,24,1004.9,24,3.7,24,10.0,24,11.9,24,18.1,26.0,72.0, ,55.0, ,0.0,G,,10000,2010,10,Fall,55.0
2010-10-08,65.7,24,40.6,24,1011.9,24,10.8,24,10.0,24,9.4,24,13.0,19.0,75.9, ,55.0, ,0.0,G,,0,2010,10,Fall,39.0
2010-10-09,68.5,24,42.2,24,1011.4,24,10.4,24,10.0,24,9.3,24,15.0,21.0,75.9, ,57.9, ,0.0,G,,0,2010,10,Fall,36.0
2010-10-10,61.0,24,29.9,24,1013.3,24,12.3,24,10.0,24,7.0,24,13.0,18.1,73.0, ,52.0, ,0.0,G,,0,2010,10,Fall,36.0
2010-10-11,68.3,24,47.9,24,1008.1,24,7.1,24,10.0,24,4.8,24,11.1,,77.0, ,52.0, ,0.0,G,,10010,2010,10,Fall,58.0
2010-10-12,65.2,24,55.7,24,1008.3,23,7.2,24,8.8,24,6.5,24,15.9,22.0,77.0, ,62.1, ,0.94,G,,10010,2010,10,Fall,65.0
2010-10-13,58.0,24,37.7,24,1015.1,24,14.1,24,10.0,24,6.4,24,12.0,20.0,70.0, ,50.0, ,0.05,G,,0,2010,10,Fall,49.0
2010-10-14,59.0,24,45.0,24,1013.4,24,12.4,24,9.6,24,5.3,24,11.1,15.0,66.0, ,50.0, ,0.0,G,,10000,2010,10,Fall,69.0
2010-10-15,55.5,24,44.4,24,999.0,17,998.9,24,9.5,24,14.1,24,22.0,34.0,64.9, ,51.1, ,0.78,G,,10000,2010,10,Fall,60.0
2010-10-16,55.8,24,39.6,24,1004.7,24,3.6,24,10.0,24,19.2,24,26.0,34.0,61.0, ,51.1, ,0.01,G,,10000,2010,10,Fall,51.0
2010-10-17,59.4,24,36.6,24,1011.7,24,10.6,24,10.0,24,9.0,24,15.0,19.0,71.1, ,52.0, ,0.0,G,,0,2010,10,Fall,42.0
2010-10-18,58.1,24,36.4,24,1012.8,24,11.8,24,10.0,24,8.8,24,14.0,20.0,71.1, ,52.0, ,0.0,G,,0,2010,10,Fall,50.0
2010-10-19,55.1,24,40.5,24,1013.1,24,12.1,24,10.0,24,5.8,24,11.1,,62.1, ,50.0, ,0.02,G,,10000,2010,10,Fall,60.0
2010-10-20,56.6,24,40.0,24,1012.5,24,11.5,24,10.0,24,4.9,24,9.9,,62.1, ,50.0, ,0.0,I,,0,2010,10,Fall,56.0
2010-10-21,55.6,24,42.2,24,1005.1,23,3.8,24,9.1,24,10.1,24,19.0,29.9,63.0, ,50.0, ,0.0,G,,10000,2010,10,Fall,57.0
2010-10-22,51.8,24,30.0,24,1012.6,24,11.6,24,10.0,24,12.5,24,21.0,29.9,63.0, ,48.0, ,0.0,G,,0,2010,10,Fall,42.0
2010-10-23,55.0,24,30.5,24,1019.9,24,18.9,24,10.0,24,9.0,24,13.0,19.0,66.0, ,48.0, ,0.0,G,,0,2010,10,Fall,41.0
2010-10-24,61.3,24,47.3,24,1019.6,24,18.6,24,10.0,24,5.2,24,12.0,,66.9, ,48.9, ,0.0,G,,10000,2010,10,Fall,73.0
2010-10-25,63.0,24,55.1,24,1014.3,24,13.3,24,9.3,24,5.3,24,12.0,,73.9, ,55.0, ,0.0,G,,0,2010,10,Fall,76.0
2010-10-26,67.5,24,59.6,24,1010.9,19,9.9,24,9.7,24,8.6,24,15.0,19.0,73.9, ,55.0, ,0.0,G,,0,2010,10,Fall,78.0
2010-10-27,68.7,24,64.6,24,1011.1,14,10.0,24,5.6,24,9.2,24,14.0,21.0,75.2,*,64.4,*,0.17,G,,110000,2010,10,Fall,84.0
2010-10-28,70.2,24,53.0,24,1010.3,23,9.3,24,9.2,24,8.8,24,18.1,26.0,75.9, ,64.9, ,0.12,G,,0,2010,10,Fall,50.0
2010-10-29,57.1,24,36.5,24,1013.2,24,12.2,24,10.0,24,13.2,24,21.0,28.9,75.9, ,52.0, ,0.0,G,,0,2010,10,Fall,48.0
2010-10-30,51.2,24,29.3,24,1016.8,24,15.8,24,10.0,24,11.9,24,19.0,28.9,57.9, ,45.0, ,0.0,G,,0,2010,10,Fall,45.0
2010-10-31,53.8,24,34.2,24,1009.3,24,8.3,24,10.0,24,13.5,24,20.0,26.0,57.9, ,45.0, ,0.0,G,,0,2010,10,Fall,49.0
2010-11-01,44.5,24,26.3,24,1023.8,24,22.8,24,10.0,24,11.3,24,15.9,21.0,57.9, ,39.0, ,0.0,G,,0,2010,11,Fall,50.0
2010-11-02,45.0,24,26.5,24,1030.0,24,29.0,24,10.0,24,8.3,24,13.0,18.1,52.0, ,39.0, ,0.0,G,,0,2010,11,Fall,47.0
2010-11-03,48.0,24,31.1,24,1023.9,24,22.9,24,10.0,24,5.5,24,13.0,17.1,54.0, ,41.0, ,0.0,G,,0,2010,11,Fall,57.0
2010-11-04,50.2,24,43.0,24,1008.1,21,6.5,24,8.0,24,9.0,24,20.0,27.0,54.0, ,43.0, ,0.22,G,,10000,2010,11,Fall,84.0
2010-11-05,50.0,24,42.8,24,998.7,19,996.6,24,9.2,24,8.8,24,14.0,18.1,53.1, ,46.9, ,0.74,G,,10000,2010,11,Fall,69.0
2010-11-06,48.0,24,33.7,24,1016.2,24,15.2,24,10.0,24,8.8,24,15.0,21.0,53.1, ,44.1, ,0.07,G,,0,2010,11,Fall,58.0
2010-11-07,45.4,24,29.2,24,1022.9,24,22.2,24,10.0,24,10.4,24,15.0,22.0,52.0, ,39.0, ,0.0,G,,0,2010,11,Fall,52.0
2010-11-08,44.6,24,29.5,24,1007.8,23,6.4,24,10.0,24,17.3,24,24.1,35.0,52.0, ,39.0, ,0.0,G,,10000,2010,11,Fall,60.0
2010-11-09,46.9,24,35.8,24,1009.5,24,8.3,24,10.0,24,15.3,24,20.0,28.9,54.0, ,42.1, ,0.01,G,,0,2010,11,Fall,67.0
2010-11-10,51.7,24,38.1,24,1015.9,24,14.9,24,10.0,24,14.1,24,20.0,29.9,57.9, ,43.0, ,0.0,G,,0,2010,11,Fall,55.0
2010-11-11,48.8,24,27.7,24,1026.1,24,25.0,24,10.0,24,9.0,24,14.0,20.0,57.9, ,42.1, ,0.0,G,,0,2010,11,Fall,42.0
2010-11-12,52.7,24,21.3,24,1029.1,24,28.1,24,10.0,24,6.3,24,9.9,,64.9, ,42.1, ,0.0,G,,0,2010,11,Fall,30.0
2010-11-13,55.4,24,27.5,24,1023.8,24,22.7,24,10.0,24,3.3,24,8.0,,66.0, ,45.0, ,0.0,G,,0,2010,11,Fall,42.0
